x,y,DEW_POINT_TEMP_FLAG,HUMIDEX,UTC_MONTH,TEMP,WIND_DIRECTION,RELATIVE_HUMIDITY_FLAG,WIND_SPEED,WINDCHILL_FLAG,TEMP_FLAG,LOCAL_DAY,LOCAL_YEAR,STATION_PRESSURE,LOCAL_HOUR,DEW_POINT_TEMP,PRECIP_AMOUNT,WEATHER_ENG_DESC,WIND_DIRECTION_FLAG,ID,UTC_YEAR,LOCAL_DATE,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,RELATIVE_HUMIDITY,WIND_SPEED_FLAG,HUMIDEX_FLAG,VISIBILITY,WEATHER_FRE_DESC,WINDCHILL,STATION_NAME,LOCAL_MONTH,PROVINCE_CODE,UTC_DAY,STATION_PRESSURE_FLAG,UTC_DATE,VISIBILITY_FLAG
-120.44194444444445,50.702222222222225,,,4,17.2,16,,29,,,24,2022,97.24,20,-1.4,0,NA,,1163842.2022.4.24.20,2022,2022-04-24 20:00:00,,1163842,28,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T04:00:00,
-120.44194444444445,50.702222222222225,,,4,16.2,17,,27,,,24,2022,97.26,21,-1.7,0,NA,,1163842.2022.4.24.21,2022,2022-04-24 21:00:00,,1163842,29,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T05:00:00,
-120.44194444444445,50.702222222222225,,,4,15.1,16,,8,,,24,2022,97.29,22,-1.2,0,NA,,1163842.2022.4.24.22,2022,2022-04-24 22:00:00,,1163842,32,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T06:00:00,
-120.44194444444445,50.702222222222225,,,4,12.7,27,,9,,,24,2022,97.31,23,-1.5,0,NA,,1163842.2022.4.24.23,2022,2022-04-24 23:00:00,,1163842,37,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T07:00:00,
-120.44194444444445,50.702222222222225,,,4,12.3,24,,6,,,25,2022,97.33,0,-1.2,0,NA,,1163842.2022.4.25.0,2022,2022-04-25 00:00:00,,1163842,39,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T08:00:00,
-120.44194444444445,50.702222222222225,,,4,11.2,10,,8,,,25,2022,97.31,1,1.0,0,NA,,1163842.2022.4.25.1,2022,2022-04-25 01:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T09:00:00,
-120.44194444444445,50.702222222222225,,,4,10.3,36,,4,,,25,2022,97.27,2,-0.1,0,NA,,1163842.2022.4.25.2,2022,2022-04-25 02:00:00,,1163842,48,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T10:00:00,
-120.44194444444445,50.702222222222225,,,4,10.5,1,,6,,,25,2022,97.23,3,0.1,0,NA,,1163842.2022.4.25.3,2022,2022-04-25 03:00:00,,1163842,49,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T11:00:00,
-120.44194444444445,50.702222222222225,,,4,11.6,14,,2,,,25,2022,97.19,4,-0.9,0,NA,,1163842.2022.4.25.4,2022,2022-04-25 04:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T12:00:00,
-120.44194444444445,50.702222222222225,,,4,11.9,3,,4,,,25,2022,97.19,5,-1.8,0,NA,,1163842.2022.4.25.5,2022,2022-04-25 05:00:00,,1163842,38,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T13:00:00,
-120.44194444444445,50.702222222222225,,,4,11.2,19,,2,,,25,2022,97.19,6,0.2,0,NA,,1163842.2022.4.25.6,2022,2022-04-25 06:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T14:00:00,
-120.44194444444445,50.702222222222225,,,4,11.7,8,,10,,,25,2022,97.2,7,1.7,0,NA,,1163842.2022.4.25.7,2022,2022-04-25 07:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T15:00:00,
-120.44194444444445,50.702222222222225,,,4,14.1,10,,19,,,25,2022,97.16,8,-0.1,0,NA,,1163842.2022.4.25.8,2022,2022-04-25 08:00:00,,1163842,38,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T16:00:00,
-120.44194444444445,50.702222222222225,,,4,16.2,10,,18,,,25,2022,97.1,9,0.1,0,NA,,1163842.2022.4.25.9,2022,2022-04-25 09:00:00,,1163842,34,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T17:00:00,
-120.44194444444445,50.702222222222225,,,4,17.1,18,,24,,,25,2022,97.06,10,-1.0,0,NA,,1163842.2022.4.25.10,2022,2022-04-25 10:00:00,,1163842,29,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T18:00:00,
-120.44194444444445,50.702222222222225,,,4,14.9,18,,25,,,25,2022,97.14,11,3.8,0,NA,,1163842.2022.4.25.11,2022,2022-04-25 11:00:00,,1163842,48,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T19:00:00,
-120.44194444444445,50.702222222222225,,,4,16.6,21,,13,,,25,2022,97.12,12,-1.6,0,NA,,1163842.2022.4.25.12,2022,2022-04-25 12:00:00,,1163842,29,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T20:00:00,
-120.44194444444445,50.702222222222225,,,4,16.7,24,,24,,,25,2022,97.13,13,-2.9,0,NA,,1163842.2022.4.25.13,2022,2022-04-25 13:00:00,,1163842,26,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T21:00:00,
-120.44194444444445,50.702222222222225,,,4,18.1,22,,22,,,25,2022,97.15,14,-3.6,0,NA,,1163842.2022.4.25.14,2022,2022-04-25 14:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T22:00:00,
-120.44194444444445,50.702222222222225,,,4,17.3,22,,30,,,25,2022,97.16,15,-4.4,0,NA,,1163842.2022.4.25.15,2022,2022-04-25 15:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,25,,2022-04-25T23:00:00,
-120.44194444444445,50.702222222222225,,,4,15.9,24,,29,,,25,2022,97.19,16,-4.9,0,NA,,1163842.2022.4.25.16,2022,2022-04-25 16:00:00,,1163842,24,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T00:00:00,
-120.44194444444445,50.702222222222225,,,4,14.4,23,,31,,,25,2022,97.18,17,-4.4,0,NA,,1163842.2022.4.25.17,2022,2022-04-25 17:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T01:00:00,
-120.44194444444445,50.702222222222225,,,4,13.7,22,,30,,,25,2022,97.13,18,-5.4,0,NA,,1163842.2022.4.25.18,2022,2022-04-25 18:00:00,,1163842,26,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T02:00:00,
-120.44194444444445,50.702222222222225,,,4,12.8,20,,23,,,25,2022,97.13,19,-5.1,0,NA,,1163842.2022.4.25.19,2022,2022-04-25 19:00:00,,1163842,28,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T03:00:00,
-120.44194444444445,50.702222222222225,,,4,12.0,25,,11,,,25,2022,97.21,20,-4.2,0,NA,,1163842.2022.4.25.20,2022,2022-04-25 20:00:00,,1163842,32,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T04:00:00,
-120.44194444444445,50.702222222222225,,,4,11.4,31,,6,,,25,2022,97.24,21,-4.4,0,NA,,1163842.2022.4.25.21,2022,2022-04-25 21:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T05:00:00,
-120.44194444444445,50.702222222222225,,,4,10.4,17,,13,,,25,2022,97.25,22,-2.7,0,NA,,1163842.2022.4.25.22,2022,2022-04-25 22:00:00,,1163842,40,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T06:00:00,
-120.44194444444445,50.702222222222225,,,4,9.2,11,,4,,,25,2022,97.27,23,-3.0,0,NA,,1163842.2022.4.25.23,2022,2022-04-25 23:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T07:00:00,
-120.44194444444445,50.702222222222225,,,4,8.6,9,,2,,,26,2022,97.26,0,-2.6,0,NA,,1163842.2022.4.26.0,2022,2022-04-26 00:00:00,,1163842,45,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T08:00:00,
-120.44194444444445,50.702222222222225,,,4,7.5,7,,10,,,26,2022,97.25,1,-2.1,0,NA,,1163842.2022.4.26.1,2022,2022-04-26 01:00:00,,1163842,51,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T09:00:00,
-120.44194444444445,50.702222222222225,,,4,7.1,14,,6,,,26,2022,97.23,2,-1.5,0,NA,,1163842.2022.4.26.2,2022,2022-04-26 02:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T10:00:00,
-120.44194444444445,50.702222222222225,,,4,4.7,34,,3,,,26,2022,97.22,3,-1.6,0,NA,,1163842.2022.4.26.3,2022,2022-04-26 03:00:00,,1163842,64,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T11:00:00,
-120.44194444444445,50.702222222222225,,,4,3.5,31,,6,,,26,2022,97.24,4,-1.8,0,NA,,1163842.2022.4.26.4,2022,2022-04-26 04:00:00,,1163842,68,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T12:00:00,
-120.44194444444445,50.702222222222225,,,4,4.3,27,,12,,,26,2022,97.23,5,-1.4,0,NA,,1163842.2022.4.26.5,2022,2022-04-26 05:00:00,,1163842,66,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T13:00:00,
-120.44194444444445,50.702222222222225,,,4,5.1,22,,3,,,26,2022,97.21,6,-1.3,0,NA,,1163842.2022.4.26.6,2022,2022-04-26 06:00:00,,1163842,63,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T14:00:00,
-120.44194444444445,50.702222222222225,,,4,6.3,29,,5,,,26,2022,97.19,7,-1.3,0,NA,,1163842.2022.4.26.7,2022,2022-04-26 07:00:00,,1163842,58,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T15:00:00,
-120.44194444444445,50.702222222222225,,,4,7.9,26,,2,,,26,2022,97.14,8,-1.8,0,NA,,1163842.2022.4.26.8,2022,2022-04-26 08:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T16:00:00,
-120.44194444444445,50.702222222222225,,,4,10.1,15,,3,,,26,2022,97.12,9,-1.1,0,NA,,1163842.2022.4.26.9,2022,2022-04-26 09:00:00,,1163842,46,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T17:00:00,
-120.44194444444445,50.702222222222225,,,4,10.9,30,,6,,,26,2022,97.07,10,-3.7,0,NA,,1163842.2022.4.26.10,2022,2022-04-26 10:00:00,,1163842,36,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T18:00:00,
-120.44194444444445,50.702222222222225,,,4,12.5,16,,8,,,26,2022,97.02,11,-5.0,0,NA,,1163842.2022.4.26.11,2022,2022-04-26 11:00:00,,1163842,29,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T19:00:00,
-120.44194444444445,50.702222222222225,,,4,14.4,12,,10,,,26,2022,96.95,12,-4.0,0,NA,,1163842.2022.4.26.12,2022,2022-04-26 12:00:00,,1163842,28,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T20:00:00,
-120.44194444444445,50.702222222222225,,,4,13.7,10,,10,,,26,2022,96.94,13,-4.5,0,NA,,1163842.2022.4.26.13,2022,2022-04-26 13:00:00,,1163842,28,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T21:00:00,
-120.44194444444445,50.702222222222225,,,4,14.4,24,,7,,,26,2022,96.93,14,-7.7,0,NA,,1163842.2022.4.26.14,2022,2022-04-26 14:00:00,,1163842,21,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T22:00:00,
-120.44194444444445,50.702222222222225,,,4,14.8,26,,27,,,26,2022,96.94,15,-5.7,0,NA,,1163842.2022.4.26.15,2022,2022-04-26 15:00:00,,1163842,24,,,,ND,,KAMLOOPS AUT,4,BC,26,,2022-04-26T23:00:00,
-120.44194444444445,50.702222222222225,,,4,14.6,27,,22,,,26,2022,96.97,16,-4.4,0,NA,,1163842.2022.4.26.16,2022,2022-04-26 16:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T00:00:00,
-120.44194444444445,50.702222222222225,,,4,13.1,29,,17,,,26,2022,96.98,17,-3.8,0,NA,,1163842.2022.4.26.17,2022,2022-04-26 17:00:00,,1163842,31,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T01:00:00,
-120.44194444444445,50.702222222222225,,,4,12.1,26,,4,,,26,2022,97.02,18,-5.0,0,NA,,1163842.2022.4.26.18,2022,2022-04-26 18:00:00,,1163842,30,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T02:00:00,
-120.44194444444445,50.702222222222225,,,4,13.0,21,,13,,,26,2022,97.05,19,-5.8,0,NA,,1163842.2022.4.26.19,2022,2022-04-26 19:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T03:00:00,
-120.44194444444445,50.702222222222225,,,4,11.2,19,,17,,,26,2022,97.13,20,-4.7,0,NA,,1163842.2022.4.26.20,2022,2022-04-26 20:00:00,,1163842,32,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T04:00:00,
-120.44194444444445,50.702222222222225,,,4,9.9,25,,8,,,26,2022,97.23,21,-5.3,0,NA,,1163842.2022.4.26.21,2022,2022-04-26 21:00:00,,1163842,34,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T05:00:00,
-120.44194444444445,50.702222222222225,,,4,8.2,33,,8,,,26,2022,97.28,22,-5.3,0,NA,,1163842.2022.4.26.22,2022,2022-04-26 22:00:00,,1163842,38,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T06:00:00,
-120.44194444444445,50.702222222222225,,,4,5.9,4,,5,,,26,2022,97.34,23,-3.7,0,NA,,1163842.2022.4.26.23,2022,2022-04-26 23:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T07:00:00,
-120.44194444444445,50.702222222222225,,,4,4.5,30,,3,,,27,2022,97.4,0,-3.6,0,NA,,1163842.2022.4.27.0,2022,2022-04-27 00:00:00,,1163842,56,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T08:00:00,
-120.44194444444445,50.702222222222225,,,4,3.5,35,,7,,,27,2022,97.42,1,-3.9,0,NA,,1163842.2022.4.27.1,2022,2022-04-27 01:00:00,,1163842,59,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T09:00:00,
-120.44194444444445,50.702222222222225,,,4,2.4,25,,3,,,27,2022,97.47,2,-2.5,0,NA,,1163842.2022.4.27.2,2022,2022-04-27 02:00:00,,1163842,70,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T10:00:00,
-120.44194444444445,50.702222222222225,,,4,2.2,29,,6,,,27,2022,97.51,3,-3.6,0,NA,,1163842.2022.4.27.3,2022,2022-04-27 03:00:00,,1163842,65,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T11:00:00,
-120.44194444444445,50.702222222222225,,,4,1.7,29,,6,,,27,2022,97.53,4,-3.4,0,NA,,1163842.2022.4.27.4,2022,2022-04-27 04:00:00,,1163842,69,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T12:00:00,
-120.44194444444445,50.702222222222225,,,4,0.9,32,,4,,,27,2022,97.54,5,-4.8,0,NA,,1163842.2022.4.27.5,2022,2022-04-27 05:00:00,,1163842,66,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T13:00:00,
-120.44194444444445,50.702222222222225,,,4,2.6,20,,2,,,27,2022,97.55,6,-3.7,0,NA,,1163842.2022.4.27.6,2022,2022-04-27 06:00:00,,1163842,63,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T14:00:00,
-120.44194444444445,50.702222222222225,,,4,5.4,27,,2,,,27,2022,97.54,7,-3.8,0,NA,,1163842.2022.4.27.7,2022,2022-04-27 07:00:00,,1163842,51,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T15:00:00,
-120.44194444444445,50.702222222222225,,,4,8.3,9,,6,,,27,2022,97.5,8,-3.9,0,NA,,1163842.2022.4.27.8,2022,2022-04-27 08:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T16:00:00,
-120.44194444444445,50.702222222222225,,,4,9.9,11,,8,,,27,2022,97.47,9,-5.8,0,NA,,1163842.2022.4.27.9,2022,2022-04-27 09:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T17:00:00,
-120.44194444444445,50.702222222222225,,,4,10.9,15,,6,,,27,2022,97.43,10,-7.3,0,NA,,1163842.2022.4.27.10,2022,2022-04-27 10:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T18:00:00,
-120.44194444444445,50.702222222222225,,,4,10.4,29,,11,,,27,2022,97.41,11,-7.1,0,NA,,1163842.2022.4.27.11,2022,2022-04-27 11:00:00,,1163842,29,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T19:00:00,
-120.44194444444445,50.702222222222225,,,4,11.8,13,,3,,,27,2022,97.37,12,-7.2,0,NA,,1163842.2022.4.27.12,2022,2022-04-27 12:00:00,,1163842,26,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T20:00:00,
-120.44194444444445,50.702222222222225,,,4,12.5,3,,6,,,27,2022,97.33,13,-6.9,0,NA,,1163842.2022.4.27.13,2022,2022-04-27 13:00:00,,1163842,25,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T21:00:00,
-120.44194444444445,50.702222222222225,,,4,12.4,17,,4,,,27,2022,97.31,14,-7.7,0,NA,,1163842.2022.4.27.14,2022,2022-04-27 14:00:00,,1163842,24,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T22:00:00,
-120.44194444444445,50.702222222222225,,,4,14.2,34,,6,,,27,2022,97.29,15,-8.2,0,NA,,1163842.2022.4.27.15,2022,2022-04-27 15:00:00,,1163842,20,,,,ND,,KAMLOOPS AUT,4,BC,27,,2022-04-27T23:00:00,
-120.44194444444445,50.702222222222225,,,4,12.8,28,,11,,,27,2022,97.3,16,-8.2,0,NA,,1163842.2022.4.27.16,2022,2022-04-27 16:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T00:00:00,
-120.44194444444445,50.702222222222225,,,4,13.4,27,,12,,,27,2022,97.32,17,-8.1,0,NA,,1163842.2022.4.27.17,2022,2022-04-27 17:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T01:00:00,
-120.44194444444445,50.702222222222225,,,4,11.6,33,,8,,,27,2022,97.33,18,-5.2,0,NA,,1163842.2022.4.27.18,2022,2022-04-27 18:00:00,,1163842,30,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T02:00:00,
-120.44194444444445,50.702222222222225,,,4,10.1,26,,6,,,27,2022,97.34,19,-5.4,0,NA,,1163842.2022.4.27.19,2022,2022-04-27 19:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T03:00:00,
-120.44194444444445,50.702222222222225,,,4,9.9,10,,4,,,27,2022,97.4,20,-4.7,0,NA,,1163842.2022.4.27.20,2022,2022-04-27 20:00:00,,1163842,35,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T04:00:00,
-120.44194444444445,50.702222222222225,,,4,7.2,31,,5,,,27,2022,97.46,21,-3.9,0,NA,,1163842.2022.4.27.21,2022,2022-04-27 21:00:00,,1163842,45,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T05:00:00,
-120.44194444444445,50.702222222222225,,,4,4.9,6,,3,,,27,2022,97.48,22,-4.0,0,NA,,1163842.2022.4.27.22,2022,2022-04-27 22:00:00,,1163842,53,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T06:00:00,
-120.44194444444445,50.702222222222225,,,4,6.1,23,,10,,,27,2022,97.53,23,-2.8,0,NA,,1163842.2022.4.27.23,2022,2022-04-27 23:00:00,,1163842,53,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T07:00:00,
-120.44194444444445,50.702222222222225,,,4,5.0,24,,2,,,28,2022,97.56,0,-2.7,0,NA,,1163842.2022.4.28.0,2022,2022-04-28 00:00:00,,1163842,57,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T08:00:00,
-120.44194444444445,50.702222222222225,,,4,4.7,11,,7,,,28,2022,97.56,1,-2.4,0,NA,,1163842.2022.4.28.1,2022,2022-04-28 01:00:00,,1163842,60,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T09:00:00,
-120.44194444444445,50.702222222222225,,,4,3.9,11,,6,,,28,2022,97.59,2,-2.2,0,NA,,1163842.2022.4.28.2,2022,2022-04-28 02:00:00,,1163842,65,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T10:00:00,
-120.44194444444445,50.702222222222225,,,4,2.9,15,,2,,,28,2022,97.61,3,-1.6,0,NA,,1163842.2022.4.28.3,2022,2022-04-28 03:00:00,,1163842,72,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T11:00:00,
-120.44194444444445,50.702222222222225,,,4,1.5,5,,1,,,28,2022,97.6,4,-2.9,0,NA,,1163842.2022.4.28.4,2022,2022-04-28 04:00:00,,1163842,73,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T12:00:00,
-120.44194444444445,50.702222222222225,,,4,0.4,0,,0,,,28,2022,97.6,5,-3.0,0,NA,,1163842.2022.4.28.5,2022,2022-04-28 05:00:00,,1163842,78,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T13:00:00,
-120.44194444444445,50.702222222222225,,,4,2.7,0,,1,,,28,2022,97.62,6,-2.3,0,NA,,1163842.2022.4.28.6,2022,2022-04-28 06:00:00,,1163842,70,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T14:00:00,
-120.44194444444445,50.702222222222225,,,4,4.5,20,,2,,,28,2022,97.61,7,-2.2,0,NA,,1163842.2022.4.28.7,2022,2022-04-28 07:00:00,,1163842,62,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T15:00:00,
-120.44194444444445,50.702222222222225,,,4,6.5,24,,6,,,28,2022,97.57,8,-1.9,0,NA,,1163842.2022.4.28.8,2022,2022-04-28 08:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T16:00:00,
-120.44194444444445,50.702222222222225,,,4,7.7,26,,10,,,28,2022,97.51,9,-3.9,0,NA,,1163842.2022.4.28.9,2022,2022-04-28 09:00:00,,1163842,44,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T17:00:00,
-120.44194444444445,50.702222222222225,,,4,10.1,30,,7,,,28,2022,97.44,10,-2.3,0,NA,,1163842.2022.4.28.10,2022,2022-04-28 10:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T18:00:00,
-120.44194444444445,50.702222222222225,,,4,11.6,3,,4,,,28,2022,97.35,11,-3.5,0,NA,,1163842.2022.4.28.11,2022,2022-04-28 11:00:00,,1163842,35,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T19:00:00,
-120.44194444444445,50.702222222222225,,,4,13.1,16,,6,,,28,2022,97.29,12,-6.2,0,NA,,1163842.2022.4.28.12,2022,2022-04-28 12:00:00,,1163842,26,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T20:00:00,
-120.44194444444445,50.702222222222225,,,4,14.9,25,,6,,,28,2022,97.23,13,-7.4,0,NA,,1163842.2022.4.28.13,2022,2022-04-28 13:00:00,,1163842,21,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T21:00:00,
-120.44194444444445,50.702222222222225,,,4,13.9,29,,16,,,28,2022,97.22,14,-8.1,0,NA,,1163842.2022.4.28.14,2022,2022-04-28 14:00:00,,1163842,21,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T22:00:00,
-120.44194444444445,50.702222222222225,,,4,14.4,31,,14,,,28,2022,97.2,15,-5.4,0,NA,,1163842.2022.4.28.15,2022,2022-04-28 15:00:00,,1163842,25,,,,ND,,KAMLOOPS AUT,4,BC,28,,2022-04-28T23:00:00,
-120.44194444444445,50.702222222222225,,,4,14.5,23,,8,,,28,2022,97.18,16,-6.6,0,NA,,1163842.2022.4.28.16,2022,2022-04-28 16:00:00,,1163842,23,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T00:00:00,
-120.44194444444445,50.702222222222225,,,4,13.7,28,,8,,,28,2022,97.2,17,-5.7,0,NA,,1163842.2022.4.28.17,2022,2022-04-28 17:00:00,,1163842,25,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T01:00:00,
-120.44194444444445,50.702222222222225,,,4,13.8,29,,8,,,28,2022,97.19,18,-4.9,0,NA,,1163842.2022.4.28.18,2022,2022-04-28 18:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T02:00:00,
-120.44194444444445,50.702222222222225,,,4,11.2,32,,6,,,28,2022,97.24,19,-4.4,0,NA,,1163842.2022.4.28.19,2022,2022-04-28 19:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T03:00:00,
-120.44194444444445,50.702222222222225,,,4,9.1,32,,6,,,28,2022,97.31,20,-3.9,0,NA,,1163842.2022.4.28.20,2022,2022-04-28 20:00:00,,1163842,40,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T04:00:00,
-120.44194444444445,50.702222222222225,,,4,6.4,30,,6,,,28,2022,97.37,21,-3.9,0,NA,,1163842.2022.4.28.21,2022,2022-04-28 21:00:00,,1163842,48,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T05:00:00,
-120.44194444444445,50.702222222222225,,,4,6.6,0,,1,,,28,2022,97.43,22,-1.8,0,NA,,1163842.2022.4.28.22,2022,2022-04-28 22:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T06:00:00,
-120.44194444444445,50.702222222222225,,,4,6.8,10,,4,,,28,2022,97.5,23,-1.5,0,NA,,1163842.2022.4.28.23,2022,2022-04-28 23:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T07:00:00,
-120.44194444444445,50.702222222222225,,,4,5.4,6,,3,,,29,2022,97.57,0,-2.7,0,NA,,1163842.2022.4.29.0,2022,2022-04-29 00:00:00,,1163842,56,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T08:00:00,
-120.44194444444445,50.702222222222225,,,4,5.0,9,,3,,,29,2022,97.63,1,-2.5,0,NA,,1163842.2022.4.29.1,2022,2022-04-29 01:00:00,,1163842,58,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T09:00:00,
-120.44194444444445,50.702222222222225,,,4,5.7,13,,4,,,29,2022,97.7,2,-2.1,0,NA,,1163842.2022.4.29.2,2022,2022-04-29 02:00:00,,1163842,57,,,,ND,,KAMLOOPS AUT,4,BC,29,,2022-04-29T10:00:00,
