x,y,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_YEAR,TOTAL_RAIN,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,TOTAL_PRECIPITATION,LOCAL_MONTH,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,ID,MIN_REL_HUMIDITY,MAX_TEMPERATURE,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG
-120.80083472222222,50.11416777777778,,10,,0,0,,,,13,,20.3,,2005,0,0,,,2005-08-13 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.13,,30.5,1125079,BC,,,2.3,
-120.80083472222222,50.11416777777778,,8.5,,0,0,,,,14,,20.8,,2005,0,0,,,2005-08-14 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.14,,33,1125079,BC,,,2.8,
-120.80083472222222,50.11416777777778,,13,,0,0,,,,15,,22.5,,2005,0,0,,,2005-08-15 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.15,,32,1125079,BC,,,4.5,
-120.80083472222222,50.11416777777778,,14,,0,0,,,,16,,21,,2005,9,0,,,2005-08-16 00:00:00,,,MERRITT STP,9,8,,,1125079.2005.8.16,,28,1125079,BC,,,3,
-120.80083472222222,50.11416777777778,,13,,0.5,0,,,,17,,17.5,,2005,0,0,,,2005-08-17 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.17,,22,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4.5,,2.7,0,,,,18,,15.3,,2005,0,0,,,2005-08-18 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.18,,26,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6,,0,0,,,,19,,18,,2005,0,0,,,2005-08-19 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.19,,30,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,0,0,,,,20,,19.5,,2005,0,0,,,2005-08-20 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.20,,31,1125079,BC,,,1.5,
-120.80083472222222,50.11416777777778,,9,,0,0,,,,21,,20,,2005,0,0,,,2005-08-21 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.21,,31,1125079,BC,,,2,
-120.80083472222222,50.11416777777778,,14,,0,0,,,,22,,20.5,,2005,9.8,0,,,2005-08-22 00:00:00,,,MERRITT STP,9.8,8,,,1125079.2005.8.22,,27,1125079,BC,,,2.5,
-120.80083472222222,50.11416777777778,,10,,3,0,,,,23,,15,,2005,0,0,,,2005-08-23 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.23,,20,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6,,2,0,,,,24,,16,,2005,0,0,,,2005-08-24 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.24,,26,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5.5,,0.2,0,,,,25,,17.8,,2005,0,0,,,2005-08-25 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.25,,30,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,1.2,0,,,,26,,16.8,,2005,0,0,,,2005-08-26 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.26,,28.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,7,,0.5,0,,,,27,,17.5,,2005,0,0,,,2005-08-27 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.27,,28,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,10.5,,0,0,,,,28,,18.8,,2005,1.6,0,,,2005-08-28 00:00:00,,,MERRITT STP,1.6,8,,,1125079.2005.8.28,,27,1125079,BC,,,0.8,
-120.80083472222222,50.11416777777778,,11,,2.5,0,,,,29,,15.5,,2005,2.2,0,,,2005-08-29 00:00:00,,,MERRITT STP,2.2,8,,,1125079.2005.8.29,,20,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6.5,,5.2,0,,,,30,,12.8,,2005,0,0,,,2005-08-30 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.30,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,4.5,0,,,,31,,13.5,,2005,0,0,,,2005-08-31 00:00:00,,,MERRITT STP,0,8,,,1125079.2005.8.31,,22,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,9,,1,0,,,,1,,17,,2005,0,0,,,2005-09-01 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.1,,25,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,13,,0,0,,,,2,,18.5,,2005,0,0,,,2005-09-02 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.2,,24,1125079,BC,,,0.5,
-120.80083472222222,50.11416777777778,,8.5,,3.5,0,,,,3,,14.5,,2005,0,0,,,2005-09-03 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.3,,20.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,9.5,,3,0,,,,4,,15,,2005,0.6,0,,,2005-09-04 00:00:00,,,MERRITT STP,0.6,9,,,1125079.2005.9.4,,20.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,4.5,0,,,,5,,13.5,,2005,0,0,,,2005-09-05 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.5,,23,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,4,0,,,,6,,14,,2005,0,0,,,2005-09-06 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.6,,25,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6,,2.2,0,,,,7,,15.8,,2005,0,0,,,2005-09-07 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.7,,25.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,7,,2,0,,,,8,,16,,2005,1.6,0,,,2005-09-08 00:00:00,,,MERRITT STP,1.6,9,,,1125079.2005.9.8,,25,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,8.5,0,,,,9,,9.5,,2005,3,0,,,2005-09-09 00:00:00,,,MERRITT STP,3,9,,,1125079.2005.9.9,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,5.5,0,,,,10,,12.5,,2005,6,0,,,2005-09-10 00:00:00,,,MERRITT STP,6,9,,,1125079.2005.9.10,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,4.2,0,,,,11,,13.8,,2005,0.8,0,,,2005-09-11 00:00:00,,,MERRITT STP,0.8,9,,,1125079.2005.9.11,,19.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,10.5,,3.2,0,,,,12,,14.8,,2005,0.8,0,,,2005-09-12 00:00:00,,,MERRITT STP,0.8,9,,,1125079.2005.9.12,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,5.5,0,,,,13,,12.5,,2005,0,0,,,2005-09-13 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.13,,21.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,6.2,0,,,,14,,11.8,,2005,0,0,,,2005-09-14 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.14,,20,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,9.5,,4.7,0,,,,15,,13.3,,2005,0.6,0,,,2005-09-15 00:00:00,,,MERRITT STP,0.6,9,,,1125079.2005.9.15,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,10,,3.5,0,,,,16,,14.5,,2005,0,0,,,2005-09-16 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.16,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1.5,,6.2,0,,,,17,,11.8,,2005,0,0,,,2005-09-17 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.17,,22,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2.5,,7.2,0,,,,18,,10.8,,2005,0,0,,,2005-09-18 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.18,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,10,,3.5,0,,,,19,,14.5,,2005,0,0,,,2005-09-19 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.19,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,7.5,0,,,,20,,10.5,,2005,0,0,,,2005-09-20 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.20,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,9,0,,,,21,,9,,2005,1,0,,,2005-09-21 00:00:00,,,MERRITT STP,1,9,,,1125079.2005.9.21,,18,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,9.5,0,,,,22,,8.5,,2005,0,0,,,2005-09-22 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.22,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,10,0,,,,23,,8,,2005,0,0,,,2005-09-23 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.23,,18,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,9.5,0,,,,24,,8.5,,2005,0,0,,,2005-09-24 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.24,,18,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,6.5,0,,,,25,,11.5,,2005,0,0,,,2005-09-25 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.25,,23,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,5.2,0,,,,26,,12.8,,2005,0,0,,,2005-09-26 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.26,,22,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,6,0,,,,27,,12,,2005,0,0,,,2005-09-27 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.27,,19,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2.5,,6.7,0,,,,28,,11.3,,2005,0,0,,,2005-09-28 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.28,,20,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,13,,1.5,0,,,,29,,16.5,,2005,0,0,,,2005-09-29 00:00:00,,,MERRITT STP,0,9,,T,1125079.2005.9.29,,20,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,10,,5.5,0,,,,30,,12.5,,2005,0,0,,,2005-09-30 00:00:00,,,MERRITT STP,0,9,,,1125079.2005.9.30,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0.5,,10.2,0,,,,1,,7.8,,2005,0,0,,,2005-10-01 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.1,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2.5,,12,0,,,,2,,6,,2005,0.8,0,,,2005-10-02 00:00:00,,,MERRITT STP,0.8,10,,,1125079.2005.10.2,,14.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,11,0,,,,3,,7,,2005,2.2,0,,,2005-10-03 00:00:00,,,MERRITT STP,2.2,10,,,1125079.2005.10.3,,10.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4.5,,8.7,0,,,,4,,9.3,,2005,0,0,,,2005-10-04 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.4,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,9.5,0,,,,5,,8.5,,2005,0.6,0,,,2005-10-05 00:00:00,,,MERRITT STP,0.6,10,,,1125079.2005.10.5,,13.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8.5,,8.5,0,,,,6,,9.5,,2005,0,0,,,2005-10-06 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.6,,10.5,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,8,,6,0,,,,7,,12,,2005,0,0,,,2005-10-07 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.7,,16,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,11.5,0,,,,8,,6.5,,2005,0,0,,,2005-10-08 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.8,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,10.7,0,,,,9,,7.3,,2005,0,0,,,2005-10-09 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.9,,16.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,10,,5,0,,,,10,,13,,2005,1.4,0,,,2005-10-10 00:00:00,,,MERRITT STP,1.4,10,,,1125079.2005.10.10,,16,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2.5,,8.2,0,,,,11,,9.8,,2005,0,0,,,2005-10-11 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.11,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6.5,,7.2,0,,,,12,,10.8,,2005,0,0,,,2005-10-12 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.12,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,6.5,0,,,,13,,11.5,,2005,0,0,,,2005-10-13 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.13,,15,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,4,,10.2,0,,,,14,,7.8,,2005,7.8,0,,,2005-10-14 00:00:00,,,MERRITT STP,7.8,10,,,1125079.2005.10.14,,11.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,7,,6.7,0,,,,15,,11.3,,2005,0,0,,,2005-10-15 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.15,,15.5,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,8.5,,5.7,0,,,,16,,12.3,,2005,0,0,,,2005-10-16 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.16,,16,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,9,,6,0,,,,17,,12,,2005,2,0,,,2005-10-17 00:00:00,,,MERRITT STP,2,10,,,1125079.2005.10.17,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,10.2,0,,,,18,,7.8,,2005,0,0,,,2005-10-18 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.18,,11.5,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,7,,7,0,,,,19,,11,,2005,2.4,0,,,2005-10-19 00:00:00,,,MERRITT STP,2.4,10,,,1125079.2005.10.19,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,9.5,0,,,,20,,8.5,,2005,0,0,,,2005-10-20 00:00:00,,,MERRITT STP,0,10,,T,1125079.2005.10.20,,13,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,2,,10,0,,,,21,,8,,2005,0,0,,,2005-10-21 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.21,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,8,0,,,,22,,10,,2005,0,0,,,2005-10-22 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.22,,18,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,9,0,,,,23,,9,,2005,0,0,,,2005-10-23 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.23,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,7.5,0,,,,24,,10.5,,2005,0,0,,,2005-10-24 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.24,,18,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,8,0,,,,25,,10,,2005,0,0,,,2005-10-25 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.25,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,9.5,0,,,,26,,8.5,,2005,0,0,,,2005-10-26 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.26,,12,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,15.5,0,,,,27,,2.5,,2005,0,0,,,2005-10-27 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.27,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,10.5,0,,,,28,,7.5,,2005,0.2,0,,,2005-10-28 00:00:00,,,MERRITT STP,0.2,10,,,1125079.2005.10.28,,12,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,11.5,0,,,,29,,6.5,,2005,0,0,,,2005-10-29 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.29,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,12,0,,,,30,,6,,2005,0,0,,,2005-10-30 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.30,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,11.5,0,,,,31,,6.5,,2005,0,0,,,2005-10-31 00:00:00,,,MERRITT STP,0,10,,,1125079.2005.10.31,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,12.5,0,,,,1,,5.5,,2005,1.6,0,,,2005-11-01 00:00:00,,,MERRITT STP,1.6,11,,,1125079.2005.11.1,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15,0,,,,2,,3,,2005,1.6,0,,,2005-11-02 00:00:00,,,MERRITT STP,1.6,11,,,1125079.2005.11.2,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,12,0,,,,3,,6,,2005,3,0,,,2005-11-03 00:00:00,,,MERRITT STP,3,11,,,1125079.2005.11.3,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1.5,,13.2,0,,,,4,,4.8,,2005,0,0,,,2005-11-04 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.4,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1.5,,15.5,0,,,,5,,2.5,T,2005,3,0,,,2005-11-05 00:00:00,,,MERRITT STP,3,11,,,1125079.2005.11.5,,6.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-0.5,,14.7,0,,,,6,,3.3,,2005,0,0,,,2005-11-06 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.6,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,17.5,0,,,,7,,0.5,,2005,0,0,,,2005-11-07 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.7,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,17,0,,,,8,,1,,2005,0.6,0,,,2005-11-08 00:00:00,,,MERRITT STP,0.6,11,,,1125079.2005.11.8,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,11.5,0,,,,9,,6.5,,2005,0,0,,,2005-11-09 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.9,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6,,8,0,,,,10,,10,,2005,0,0,,,2005-11-10 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.10,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,14.5,0,,,,11,,3.5,,2005,0,0,,,2005-11-11 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.11,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2.5,,16.5,0,,,,12,,1.5,,2005,1,0,,,2005-11-12 00:00:00,,,MERRITT STP,1,11,,E,1125079.2005.11.12,,5.5,1125079,BC,,E,0,
-120.80083472222222,50.11416777777778,,1,,13,0,,,,13,,5,,2005,0,0,,,2005-11-13 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.13,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,19,0,,,,14,,-1,E,2005,0,2,,,2005-11-14 00:00:00,,,MERRITT STP,2,11,,,1125079.2005.11.14,,4,1125079,BC,,E,0,
-120.80083472222222,50.11416777777778,,-3,M,17,,,,,15,,1,T,2005,2,0,,,2005-11-15 00:00:00,,,MERRITT STP,2,11,,,1125079.2005.11.15,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,16,0,,,,16,,2,,2005,0,0,,,2005-11-16 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.16,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-4,,17.5,0,,,,17,,0.5,,2005,0,0,,,2005-11-17 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.17,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,15,0,,,,18,,3,,2005,0,0,,,2005-11-18 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.18,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,17.5,0,,,,19,,0.5,,2005,0,0,,,2005-11-19 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.19,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,16,0,,,,20,,2,,2005,0,0,,,2005-11-20 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.20,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,16,0,,,,21,,2,,2005,0,0,,,2005-11-21 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.21,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,16.2,0,,,,22,,1.8,,2005,0,0,,,2005-11-22 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.22,,2.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,17,0,,,,23,,1,,2005,0,0,,,2005-11-23 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.23,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,18.3,0,,,,24,,-0.3,,2005,0,0,,,2005-11-24 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.24,,2.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,17,0,,,,25,,1,,2005,0,12.5,,,2005-11-25 00:00:00,,,MERRITT STP,12.5,11,,,1125079.2005.11.25,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,M,18,,,,,26,,0,,2005,0,0,,,2005-11-26 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.26,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-9,,25,6,,,,27,,-7,T,2005,0,0,,,2005-11-27 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.27,,-5,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-9,M,24.5,,,,,28,,-6.5,T,2005,0,0,,,2005-11-28 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.28,,-4,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-7,,22.5,3,,,,29,,-4.5,,2005,0,1,,,2005-11-29 00:00:00,,,MERRITT STP,1,11,,,1125079.2005.11.29,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,T,24,0,,,,30,,-6,,2005,0,0,,,2005-11-30 00:00:00,,,MERRITT STP,0,11,,,1125079.2005.11.30,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,M,27,,,,,1,,-9,,2005,0,4.5,,,2005-12-01 00:00:00,,,MERRITT STP,4.5,12,,,1125079.2005.12.1,,-8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,M,26.5,,,,,2,,-8.5,,2005,0,0,,,2005-12-02 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.2,,-6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-16,M,30.3,,,,,3,,-12.3,,2005,0,0,,,2005-12-03 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.3,,-8.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-19,M,28.5,,,,,4,,-10.5,,2005,0,0,,,2005-12-04 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.4,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-13,M,25,,,,,5,,-7,,2005,0,0,,,2005-12-05 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.5,,-1,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,M,24,,,,,6,,-6,,2005,0,0,,,2005-12-06 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.6,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14,M,28.8,,,,,7,,-10.8,,2005,0,0,,,2005-12-07 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.7,,-7.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14.5,M,28,,,,,8,,-10,,2005,0,0,,,2005-12-08 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.8,,-5.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-13,M,25.5,,,,,9,,-7.5,,2005,0,0,,,2005-12-09 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.9,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,M,25,,,,,10,,-7,,2005,0,0,,,2005-12-10 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.10,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,M,24.5,,,,,11,,-6.5,,2005,0,0,,,2005-12-11 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.11,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-12,M,25.5,,,,,12,,-7.5,,2005,0,2,,,2005-12-12 00:00:00,,,MERRITT STP,2,12,,,1125079.2005.12.12,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-12,,25,8,,,,13,,-7,,2005,0,0,,,2005-12-13 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.13,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-13,M,27.5,,,,,14,,-9.5,,2005,0,0,,,2005-12-14 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.14,,-6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,26.3,6,,,,15,,-8.3,,2005,0,0,,,2005-12-15 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.15,,-6.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11.5,M,27.5,,,,,16,,-9.5,,2005,0,0,,,2005-12-16 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.16,,-7.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14,M,28.5,,,,,17,,-10.5,,2005,0,0,,,2005-12-17 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.17,,-7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-13.5,M,29.3,,,,,18,,-11.3,,2005,0,0,,,2005-12-18 00:00:00,,,MERRITT STP,0,12,,,1125079.2005.12.18,,-9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14,M,26.5,,,,,19,,-8.5,,2005,0,3,,,2005-12-19 00:00:00,,,MERRITT STP,3,12,,,1125079.2005.12.19,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,M,20.5,,,,,20,,-2.5,,2005,2.6,0,,,2005-12-20 00:00:00,,,MERRITT STP,2.6,12,,,1125079.2005.12.20,,3,1125079,BC,,,0,
